province,prov_id,cons_no,zones,registered_voters,cons_turnout,cons_turnout_pct,cons_valid,cons_invalid,cons_blank,winner_name,winner_party,winner_votes,winner_pct,party_list_turnout,party_list_turnout_pct,party_list_valid,party_list_invalid,party_list_blank,top_party_list_party,top_party_list_votes,top_party_list_pct,ref_turnout,ref_turnout_pct,ref_valid,ref_invalid,ref_yes,ref_yes_pct,ref_no,ref_no_pct,ref_abstained
เชียงราย,CRI,7,"อำเภอเชียงของ (ยกเว้นบุญเรือง), อำเภอเชียงแสน, อำเภอเวียงแก่น, อำเภอดอยหลวง, อำเภอแม่จัน (เฉพาะจันจว้า จันจว้าใต้)",134341,93070,69.28,84839,4242,3989,นายสุธีระพงษ์ วันไชยธนวงศ์,กล้าธรรม,31482,37.11,93199,69.37,84443,5320,3436,ประชาชน,29209,34.59,87052,64.8,84289,2763,58449,69.34,18383,21.81,7457
แม่ฮ่องสอน,MSN,1,"อำเภอเมืองแม่ฮ่องสอน, อำเภอขุนยวม, อำเภอปาย, อำเภอปางมะผ้า",89158,64490,72.33,57809,3690,2991,นายปกรณ์ จีนาคำ,กล้าธรรม,33724,58.34,64530,72.38,59511,2860,2159,ประชาชน,25406,42.69,60433,67.78,58955,1478,38851,65.9,15027,25.49,5077
แม่ฮ่องสอน,MSN,2,"อำเภอแม่สะเรียง, อำเภอแม่ลาน้อย, อำเภอสบเมย",96014,70279,73.2,63594,4990,1695,นายสมบัติ ยะสินธุ์,ภูมิใจไทย,23410,36.81,70448,73.37,64648,4421,1379,ประชาชน,23545,36.42,65597,68.32,63379,2218,41715,65.82,16983,26.8,4681
นครสวรรค์,NSN,1,อำเภอเมืองนครสวรรค์ (ยกเว้นบ้านแก่ง พระนอน หนองกรด หนองกระโดน หนองปลิง),138721,86040,62.02,78454,3084,4502,นางสาวภัทราวดี นิโรจน์,ภูมิใจไทย,44878,57.2,86649,62.46,79928,3539,3182,ประชาชน,27379,34.25,86872,62.62,84866,2006,47908,56.45,29223,34.43,7735
นครสวรรค์,NSN,2,"อำเภอเมืองนครสวรรค์ (เฉพาะบ้านแก่ง พระนอน หนองกรด หนองกระโดน หนองปลิง), อำเภอโกรกพระ, อำเภอพยุหะคีรี",137003,98220,71.69,91491,3671,3058,นายชานนท์ ไทยเศรษฐ์,ภูมิใจไทย,44634,48.79,98653,72.01,89926,5988,2739,ภูมิใจไทย,27144,30.18,93053,67.92,90018,3035,50000,55.54,30646,34.04,9372
นครสวรรค์,NSN,3,"อำเภอชุมแสง, อำเภอบรรพตพิสัย, อำเภอเก้าเลี้ยว",146633,90090,61.44,82091,4481,3518,นายสัญญา นิลสุพรรณ,กล้าธรรม,50364,61.35,90009,61.38,80699,6178,3132,ประชาชน,22674,28.1,90188,61.51,87474,2714,49731,56.85,28437,32.51,9306
นครสวรรค์,NSN,4,"อำเภอหนองบัว, อำเภอท่าตะโก, อำเภอไพศาลี (ยกเว้นสำโรงชัย ตะคร้อ โพธิ์ประสาท)",139645,81319,58.23,73773,4857,2689,นายมารุต ศรีผึ้ง,ภูมิใจไทย,51575,69.91,81316,58.23,72871,6366,2079,ภูมิใจไทย,18251,25.05,81604,58.44,78815,2789,45899,58.24,25188,31.96,7728
นครสวรรค์,NSN,5,"อำเภอตาคลี, อำเภอไพศาลี (เฉพาะสำโรงชัย ตะคร้อ โพธิ์ประสาท), อำเภอตากฟ้า",139426,83155,59.64,76762,3790,2603,นายพีระเดช ศิริวันสาณฑ์,ภูมิใจไทย,56499,73.6,83627,59.98,74936,6055,2636,ภูมิใจไทย,22896,30.55,83844,60.14,81248,2596,43996,54.15,28294,34.82,8958
นครสวรรค์,NSN,6,"อำเภอลาดยาว, อำเภอแม่วงก์, อำเภอแม่เปิน, อำเภอชุมตาบง",136823,79946,58.43,75687,3107,1152,นายประสาท ตันประเสริฐ,ภูมิใจไทย,33389,44.11,80247,58.65,72327,6389,1531,ประชาชน,17321,23.95,79836,58.35,77002,2834,43584,56.6,26205,34.03,7213
อุทัยธานี,UTI,1,"อำเภอเมืองอุทัยธานี, อำเภอทัพทัน, อำเภอสว่างอารมณ์, อำเภอหนองฉาง (ยกเว้นทุ่งโพ เขากวางทอง เขาบางแกรก), อำเภอหนองขาหย่าง",127283,76586,60.17,69199,3026,4361,นายเจเศรษฐ์ ไทยเศรษฐ์,ภูมิใจไทย,50705,73.27,77015,60.51,70624,3681,2710,ภูมิใจไทย,29050,41.13,71733,56.36,70062,1671,34620,49.41,27808,39.69,7634
อุทัยธานี,UTI,2,"อำเภอหนองฉาง (เฉพาะทุ่งโพ เขากวางทอง เขาบางแกรก), อำเภอบ้านไร่, อำเภอลานสัก, อำเภอห้วยคต",134558,76588,56.92,70874,3149,2565,นายชาดา ไทยเศรษฐ์,ภูมิใจไทย,50967,71.91,75842,56.36,69702,4040,2100,ภูมิใจไทย,29584,42.44,75508,56.12,73432,2076,36538,49.76,29012,39.51,7882
กำแพงเพชร,KPT,1,อำเภอเมืองกำแพงเพชร (ยกเว้นไตรตรึงษ์ สระแก้ว),145121,90981,62.69,81527,4771,4683,นายไผ่ ลิกค์,กล้าธรรม,42461,52.08,90618,62.44,81177,5911,3530,ประชาชน,27695,34.12,91430,63.0,88707,2723,49548,55.86,30599,34.49,8560
กำแพงเพชร,KPT,2,"อำเภอเมืองกำแพงเพชร (เฉพาะสระแก้ว), อำเภอไทรงาม (ยกเว้นไทรงาม หนองไม้กอง หนองแม่แตง), อำเภอพรานกระต่าย, อำเภอลานกระบือ, อำเภอโกสัมพีนคร",147920,95492,64.56,88626,4344,2522,นายเพชรภูมิ อาภรณ์รัตน์,กล้าธรรม,39701,44.8,95614,64.64,85607,7225,2782,ประชาชน,22971,26.83,95579,64.62,92212,3367,50776,55.06,31869,34.56,9567
กำแพงเพชร,KPT,3,"อำเภอเมืองกำแพงเพชร (เฉพาะไตรตรึงษ์), อำเภอคลองลาน, อำเภอคลองขลุง, อำเภอปางศิลาทอง",137789,79347,57.59,73216,3808,2323,นายนพพล ผลอำนวย,เพื่อไทย,30571,41.75,80036,58.09,71430,6244,2362,ประชาชน,18993,26.59,80485,58.41,77660,2825,43901,56.53,25419,32.73,8340
กำแพงเพชร,KPT,4,"อำเภอไทรงาม (เฉพาะไทรงาม หนองไม้กอง หนองแม่แตง), อำเภอขาณุวรลักษบุรี, อำเภอทรายทองวัฒนา, อำเภอบึงสามัคคี",138876,83456,60.09,77106,4008,2342,นายสุรสิทธิ์ วงศ์วิทยานันท์,เพื่อไทย,35163,45.6,83856,60.38,75473,6117,2266,ประชาชน,19418,25.73,82921,59.71,80165,2756,44312,55.28,27931,34.84,7922
ตาก,TAK,1,"อำเภอเมืองตาก, อำเภอบ้านตาก (เฉพาะตากออก สมอโคน แม่สลิด), อำเภอสามเงา, อำเภอวังเจ้า",150617,92848,61.65,85145,3426,4277,นายธนัสถ์ ทวีเกื้อกูลกิจ,ภูมิใจไทย,34932,41.03,93104,61.82,83530,5771,3803,ประชาชน,24122,28.88,93154,61.85,90470,2684,48837,53.98,32129,35.51,9504
ตาก,TAK,2,"อำเภอแม่สอด (ยกเว้นแม่กาษา ท่าสายลวด แม่ปะ), อำเภอพบพระ, อำเภออุ้มผาง",129817,85013,65.49,58472,9037,17504,นายชิงชัย ก่อประภากิจ,กล้าธรรม,23734,40.59,85034,65.5,75065,5630,4339,ประชาชน,27873,37.13,80308,61.86,77198,3110,46303,59.98,21765,28.19,9130
ตาก,TAK,3,"อำเภอบ้านตาก (ยกเว้นตากออก สมอโคน แม่สลิด), อำเภอแม่ระมาด, อำเภอท่าสองยาง, อำเภอแม่สอด (เฉพาะแม่กาษา ท่าสายลวด แม่ปะ)",134880,87110,64.58,77793,6870,2447,นายภาคภูมิ บูลย์ประมุข,กล้าธรรม,28767,36.98,86939,64.46,78571,6310,2058,ประชาชน,20622,26.25,86779,64.34,83360,3419,49625,59.53,26515,31.81,7220
สุโขทัย,STI,1,"อำเภอเมืองสุโขทัย (ยกเว้นเมืองเก่า วังทองแดง), อำเภอกงไกรลาศ (เฉพาะไกรกลาง ไกรใน กกแรต บ้านใหม่สุขเกษม), อำเภอศรีสำโรง (ยกเว้นนาขุนไกร วัดเกาะ บ้านไร่ บ้านซ่าน ราวต้นจันทร์)",118292,75751,64.04,67017,3765,4969,นางสาวณัคนางค์ กุลนาถศิริ,เพื่อไทย,28967,43.22,75397,63.74,67515,4681,3201,ประชาชน,20263,30.01,75476,63.8,73501,1975,41043,55.84,24317,33.08,8141
สุโขทัย,STI,2,"อำเภอบ้านด่านลานหอย, อำเภอคีรีมาศ, อำเภอกงไกรลาศ (ยกเว้นไกรกลาง ไกรใน กกแรต บ้านใหม่สุขเกษม)",118323,74441,62.91,67737,3470,3234,นายชูศักดิ์ คีรีมาศทอง,เพื่อไทย,31272,46.17,74286,62.78,67066,4968,2252,ประชาชน,19100,28.48,69923,59.1,67778,2145,38170,56.32,22412,33.07,7196
สุโขทัย,STI,3,"อำเภอเมืองสุโขทัย (เฉพาะเมืองเก่า วังทองแดง), อำเภอศรีสำโรง (เฉพาะนาขุนไกร วัดเกาะ บ้านไร่ บ้านซ่าน ราวต้นจันทร์), อำเภอสวรรคโลก (ยกเว้นคลองยาง ปากน้ำ ในเมือง ป่ากุมเกาะ), อำเภอทุ่งเสลี่ยม",120591,73997,61.36,64923,4178,4896,นางสาวประภาพร ทองปากน้ำ,เพื่อไทย,44192,68.07,74013,61.38,65669,5110,3234,เพื่อไทย,17752,27.03,74238,61.56,72110,2128,40263,55.84,23558,32.67,8289
สุโขทัย,STI,4,"อำเภอศรีสัชนาลัย, อำเภอสวรรคโลก (เฉพาะคลองยาง ปากน้ำ ในเมือง ป่ากุมเกาะ), อำเภอศรีนคร",120291,78373,65.15,74211,2678,1484,นายสมเจตน์ ลิมปะพันธุ์,ภูมิใจไทย,44904,60.51,78725,65.45,72115,4898,1712,ภูมิใจไทย,21464,29.76,78016,64.86,75629,2387,44423,58.74,23784,31.45,7422
พิษณุโลก,PLK,1,อำเภอเมืองพิษณุโลก (เฉพาะวังน้ำคู้ วัดจันทร์ วัดพริก ท่าทอง บ้านคลอง บึงพระ อรัญญิก พลายชุมพล ในเมือง),139505,93310,66.89,84240,2929,6141,นายณฐชนน ชนะบูรณาศักดิ์,ประชาชน,32516,38.6,93777,67.22,85822,3249,4706,ประชาชน,36121,42.09,97184,69.66,95582,1602,57967,60.65,30294,31.69,7321
